name,value,disease,age,Gender,location,concentration,markerdb_id,method,id
"PC(14:0/20:4(8Z,11Z,14Z,17Z))",251,Obesity,Children: 2-17 yrs old,Both,Blood,1.4 (0.79-2.0) uM,367335,Metabolomics reveals determinants of weight loss during lifestyle intervention in obese children,
PC(14:0/22:0),251,Obesity,Children: 2-17 yrs old,Both,Blood,2.2 (1.4-3.0) uM,367335,Metabolomics reveals determinants of weight loss during lifestyle intervention in obese children,
PC(14:0/22:1(13Z)),251,Obesity,Adolescent:13-18 yrs old,Both,Urine,1.8 (1.6-1.9) umol/mmol creatinine,366711,,26910390.0
"PC(14:0/22:5(4Z,7Z,10Z,13Z,16Z))",251,Obesity,Children: 2-17 yrs old,Both,Blood,13.5 (7.4-19.6) uM,367335,Metabolomics reveals determinants of weight loss during lifestyle intervention in obese children,
"PC(14:0/22:5(7Z,10Z,13Z,16Z,19Z))",251,Obesity,Children: 2-17 yrs old,Both,Blood,13.5 (7.4-19.6) uM,367335,Metabolomics reveals determinants of weight loss during lifestyle intervention in obese children,
"PC(14:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",251,Obesity,Children: 2-17 yrs old,Both,Blood,0.72 (0.44-1.0) uM,367335,Metabolomics reveals determinants of weight loss during lifestyle intervention in obese children,
PC(14:0/P-18:1(11Z)),251,Obesity,Children: 2-17 yrs old,Both,Blood,18.3 (10.7-25.9) uM,367335,Metabolomics reveals determinants of weight loss during lifestyle intervention in obese children,
PC(14:0/P-18:1(9Z)),251,Obesity,Children: 2-17 yrs old,Both,Blood,18.3 (10.7-25.9) uM,367335,Metabolomics reveals determinants of weight loss during lifestyle intervention in obese children,
PC(14:1(9Z)/14:0),251,Obesity,Adolescent:13-18 yrs old,Both,Urine,1.9 (1.8-2.0) umol/mmol creatinine,366711,,26910390.0
PC(14:1(9Z)/16:1(9Z)),251,Obesity,Adolescent:13-18 yrs old,Both,Urine,0.070 (0.060-0.080) umol/mmol creatinine,366711,,26910390.0
PC(14:1(9Z)/18:0),251,Obesity,Children: 2-17 yrs old,Both,Blood,18.3 (10.7-25.9) uM,367335,Metabolomics reveals determinants of weight loss during lifestyle intervention in obese children,
PC(14:1(9Z)/18:1(11Z)),251,Obesity,Children: 2-17 yrs old,Both,Blood,4.0 (2.4-5.6) uM,367335,Metabolomics reveals determinants of weight loss during lifestyle intervention in obese children,
PC(14:1(9Z)/18:1(9Z)),251,Obesity,Children: 2-17 yrs old,Both,Blood,4.0 (2.4-5.6) uM,367335,Metabolomics reveals determinants of weight loss during lifestyle intervention in obese children,
PC(14:1(9Z)/20:0),251,Obesity,Adolescent:13-18 yrs old,Both,Urine,2.9 (2.7-3.0) umol/mmol creatinine,366711,,26910390.0
PC(14:1(9Z)/20:1(11Z)),251,Obesity,Adolescent:13-18 yrs old,Both,Urine,2.6 (2.3-2.8) umol/mmol creatinine,366711,,26910390.0
"PC(14:1(9Z)/20:3(5Z,8Z,11Z))",251,Obesity,Adolescent:13-18 yrs old,Both,Urine,0.34 (0.32-0.36) umol/mmol creatinine,366711,,26910390.0
"PC(14:1(9Z)/20:3(5Z,8Z,11Z))",251,Obesity,Children: 2-17 yrs old,Both,Blood,1.4 (0.79-2.0) uM,367335,Metabolomics reveals determinants of weight loss during lifestyle intervention in obese children,
"PC(14:1(9Z)/20:3(8Z,11Z,14Z))",251,Obesity,Adolescent:13-18 yrs old,Both,Urine,0.34 (0.32-0.36) umol/mmol creatinine,366711,,26910390.0
"PC(14:1(9Z)/20:3(8Z,11Z,14Z))",251,Obesity,Children: 2-17 yrs old,Both,Blood,1.4 (0.79-2.0) uM,367335,Metabolomics reveals determinants of weight loss during lifestyle intervention in obese children,
PC(14:1(9Z)/22:0),251,Obesity,Adolescent:13-18 yrs old,Both,Urine,1.8 (1.6-1.9) umol/mmol creatinine,366711,,26910390.0
"PC(14:1(9Z)/22:4(7Z,10Z,13Z,16Z))",251,Obesity,Children: 2-17 yrs old,Both,Blood,13.5 (7.4-19.6) uM,367335,Metabolomics reveals determinants of weight loss during lifestyle intervention in obese children,
"PC(14:1(9Z)/22:5(4Z,7Z,10Z,13Z,16Z))",251,Obesity,Children: 2-17 yrs old,Both,Blood,0.72 (0.44-1.0) uM,367335,Metabolomics reveals determinants of weight loss during lifestyle intervention in obese children,
"PC(14:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z))",251,Obesity,Children: 2-17 yrs old,Both,Blood,0.72 (0.44-1.0) uM,367335,Metabolomics reveals determinants of weight loss during lifestyle intervention in obese children,
PC(14:1(9Z)/P-18:0),251,Obesity,Children: 2-17 yrs old,Both,Blood,18.3 (10.7-25.9) uM,367335,Metabolomics reveals determinants of weight loss during lifestyle intervention in obese children,
PC(14:1(9Z)/P-18:1(11Z)),251,Obesity,Children: 2-17 yrs old,Both,Blood,4.0 (2.4-5.6) uM,367335,Metabolomics reveals determinants of weight loss during lifestyle intervention in obese children,
PC(14:1(9Z)/P-18:1(9Z)),251,Obesity,Children: 2-17 yrs old,Both,Blood,4.0 (2.4-5.6) uM,367335,Metabolomics reveals determinants of weight loss during lifestyle intervention in obese children,
PC(16:0/16:1(9Z)),251,Obesity,Children: 2-17 yrs old,Both,Blood,18.3 (10.7-25.9) uM,367335,Metabolomics reveals determinants of weight loss during lifestyle intervention in obese children,
PC(16:0/18:1(11Z)),251,Obesity,Adolescent:13-18 yrs old,Both,Urine,2.9 (2.7-3.0) umol/mmol creatinine,366711,,26910390.0
PC(16:0/18:1(9Z)),251,Obesity,Adolescent:13-18 yrs old,Both,Urine,2.9 (2.7-3.0) umol/mmol creatinine,366711,,26910390.0
"PC(16:0/18:2(9Z,12Z))",251,Obesity,Adolescent:13-18 yrs old,Both,Urine,2.6 (2.3-2.8) umol/mmol creatinine,366711,,26910390.0
"PC(16:0/18:4(6Z,9Z,12Z,15Z))",251,Obesity,Adolescent:13-18 yrs old,Both,Urine,0.34 (0.32-0.36) umol/mmol creatinine,366711,,26910390.0
"PC(16:0/18:4(6Z,9Z,12Z,15Z))",251,Obesity,Children: 2-17 yrs old,Both,Blood,1.4 (0.79-2.0) uM,367335,Metabolomics reveals determinants of weight loss during lifestyle intervention in obese children,
PC(16:0/20:0),251,Obesity,Children: 2-17 yrs old,Both,Blood,2.2 (1.4-3.0) uM,367335,Metabolomics reveals determinants of weight loss during lifestyle intervention in obese children,
PC(16:0/20:1(11Z)),251,Obesity,Adolescent:13-18 yrs old,Both,Urine,1.8 (1.6-1.9) umol/mmol creatinine,366711,,26910390.0
"PC(16:0/20:5(5Z,8Z,11Z,14Z,17Z))",251,Obesity,Children: 2-17 yrs old,Both,Blood,13.5 (7.4-19.6) uM,367335,Metabolomics reveals determinants of weight loss during lifestyle intervention in obese children,
"PC(16:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",251,Obesity,Adolescent:13-18 yrs old,Both,Urine,0.78 (0.70-0.86) umol/mmol creatinine,366711,,26910390.0
PC(16:0/P-18:1(11Z)),251,Obesity,Adolescent:13-18 yrs old,Both,Urine,2.9 (2.7-3.0) umol/mmol creatinine,366711,,26910390.0
PC(16:0/P-18:1(9Z)),251,Obesity,Adolescent:13-18 yrs old,Both,Urine,2.9 (2.7-3.0) umol/mmol creatinine,366711,,26910390.0
PC(16:1(9Z)/14:1(9Z)),251,Obesity,Adolescent:13-18 yrs old,Both,Urine,0.070 (0.060-0.080) umol/mmol creatinine,366711,,26910390.0
PC(16:1(9Z)/16:0),251,Obesity,Children: 2-17 yrs old,Both,Blood,18.3 (10.7-25.9) uM,367335,Metabolomics reveals determinants of weight loss during lifestyle intervention in obese children,
PC(16:1(9Z)/16:1(9Z)),251,Obesity,Children: 2-17 yrs old,Both,Blood,4.0 (2.4-5.6) uM,367335,Metabolomics reveals determinants of weight loss during lifestyle intervention in obese children,
PC(16:1(9Z)/18:0),251,Obesity,Adolescent:13-18 yrs old,Both,Urine,2.9 (2.7-3.0) umol/mmol creatinine,366711,,26910390.0
PC(16:1(9Z)/18:1(11Z)),251,Obesity,Adolescent:13-18 yrs old,Both,Urine,2.6 (2.3-2.8) umol/mmol creatinine,366711,,26910390.0
PC(16:1(9Z)/18:1(9Z)),251,Obesity,Adolescent:13-18 yrs old,Both,Urine,2.6 (2.3-2.8) umol/mmol creatinine,366711,,26910390.0
"PC(16:1(9Z)/18:3(6Z,9Z,12Z))",251,Obesity,Adolescent:13-18 yrs old,Both,Urine,0.34 (0.32-0.36) umol/mmol creatinine,366711,,26910390.0
"PC(16:1(9Z)/18:3(6Z,9Z,12Z))",251,Obesity,Children: 2-17 yrs old,Both,Blood,1.4 (0.79-2.0) uM,367335,Metabolomics reveals determinants of weight loss during lifestyle intervention in obese children,
"PC(16:1(9Z)/18:3(9Z,12Z,15Z))",251,Obesity,Adolescent:13-18 yrs old,Both,Urine,0.34 (0.32-0.36) umol/mmol creatinine,366711,,26910390.0
"PC(16:1(9Z)/18:3(9Z,12Z,15Z))",251,Obesity,Children: 2-17 yrs old,Both,Blood,1.4 (0.79-2.0) uM,367335,Metabolomics reveals determinants of weight loss during lifestyle intervention in obese children,
PC(16:1(9Z)/20:0),251,Obesity,Adolescent:13-18 yrs old,Both,Urine,1.8 (1.6-1.9) umol/mmol creatinine,366711,,26910390.0
"PC(16:1(9Z)/20:4(5Z,8Z,11Z,14Z))",251,Obesity,Children: 2-17 yrs old,Both,Blood,13.5 (7.4-19.6) uM,367335,Metabolomics reveals determinants of weight loss during lifestyle intervention in obese children,
"PC(16:1(9Z)/20:4(8Z,11Z,14Z,17Z))",251,Obesity,Children: 2-17 yrs old,Both,Blood,13.5 (7.4-19.6) uM,367335,Metabolomics reveals determinants of weight loss during lifestyle intervention in obese children,
"PC(16:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z))",251,Obesity,Children: 2-17 yrs old,Both,Blood,0.72 (0.44-1.0) uM,367335,Metabolomics reveals determinants of weight loss during lifestyle intervention in obese children,
"PC(16:1(9Z)/22:2(13Z,16Z))",251,Obesity,Children: 2-17 yrs old,Both,Blood,56.1 (36.4-75.8) uM,367335,Metabolomics reveals determinants of weight loss during lifestyle intervention in obese children,
"PC(16:1(9Z)/22:5(4Z,7Z,10Z,13Z,16Z))",251,Obesity,Adolescent:13-18 yrs old,Both,Urine,0.78 (0.70-0.86) umol/mmol creatinine,366711,,26910390.0
"PC(16:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z))",251,Obesity,Adolescent:13-18 yrs old,Both,Urine,0.78 (0.70-0.86) umol/mmol creatinine,366711,,26910390.0
PC(16:1(9Z)/P-16:0),251,Obesity,Children: 2-17 yrs old,Both,Blood,18.3 (10.7-25.9) uM,367335,Metabolomics reveals determinants of weight loss during lifestyle intervention in obese children,
PC(16:1(9Z)/P-18:0),251,Obesity,Adolescent:13-18 yrs old,Both,Urine,2.9 (2.7-3.0) umol/mmol creatinine,366711,,26910390.0
PC(16:1(9Z)/P-18:1(11Z)),251,Obesity,Adolescent:13-18 yrs old,Both,Urine,2.6 (2.3-2.8) umol/mmol creatinine,366711,,26910390.0
PC(16:1(9Z)/P-18:1(9Z)),251,Obesity,Adolescent:13-18 yrs old,Both,Urine,2.6 (2.3-2.8) umol/mmol creatinine,366711,,26910390.0
PC(18:0/14:1(9Z)),251,Obesity,Children: 2-17 yrs old,Both,Blood,18.3 (10.7-25.9) uM,367335,Metabolomics reveals determinants of weight loss during lifestyle intervention in obese children,
PC(18:0/16:1(9Z)),251,Obesity,Adolescent:13-18 yrs old,Both,Urine,2.9 (2.7-3.0) umol/mmol creatinine,366711,,26910390.0
PC(18:0/18:0),251,Obesity,Children: 2-17 yrs old,Both,Blood,2.2 (1.4-3.0) uM,367335,Metabolomics reveals determinants of weight loss during lifestyle intervention in obese children,
PC(18:0/18:1(11Z)),251,Obesity,Adolescent:13-18 yrs old,Both,Urine,1.8 (1.6-1.9) umol/mmol creatinine,366711,,26910390.0
PC(18:0/18:1(9Z)),251,Obesity,Adolescent:13-18 yrs old,Both,Urine,1.8 (1.6-1.9) umol/mmol creatinine,366711,,26910390.0
"PC(18:0/20:3(5Z,8Z,11Z))",251,Obesity,Children: 2-17 yrs old,Both,Blood,56.1 (36.4-75.8) uM,367335,Metabolomics reveals determinants of weight loss during lifestyle intervention in obese children,
"PC(18:0/20:3(8Z,11Z,14Z))",251,Obesity,Children: 2-17 yrs old,Both,Blood,56.1 (36.4-75.8) uM,367335,Metabolomics reveals determinants of weight loss during lifestyle intervention in obese children,
PC(18:0/P-18:0),251,Obesity,Children: 2-17 yrs old,Both,Blood,2.2 (1.4-3.0) uM,367335,Metabolomics reveals determinants of weight loss during lifestyle intervention in obese children,
PC(18:0/P-18:1(11Z)),251,Obesity,Adolescent:13-18 yrs old,Both,Urine,1.8 (1.6-1.9) umol/mmol creatinine,366711,,26910390.0
PC(18:0/P-18:1(9Z)),251,Obesity,Adolescent:13-18 yrs old,Both,Urine,1.8 (1.6-1.9) umol/mmol creatinine,366711,,26910390.0
PC(18:1(11Z)/14:0),251,Obesity,Children: 2-17 yrs old,Both,Blood,18.3 (10.7-25.9) uM,367335,Metabolomics reveals determinants of weight loss during lifestyle intervention in obese children,
PC(18:1(11Z)/14:1(9Z)),251,Obesity,Children: 2-17 yrs old,Both,Blood,4.0 (2.4-5.6) uM,367335,Metabolomics reveals determinants of weight loss during lifestyle intervention in obese children,
PC(18:1(11Z)/16:0),251,Obesity,Adolescent:13-18 yrs old,Both,Urine,2.9 (2.7-3.0) umol/mmol creatinine,366711,,26910390.0
PC(18:1(11Z)/16:1(9Z)),251,Obesity,Adolescent:13-18 yrs old,Both,Urine,2.6 (2.3-2.8) umol/mmol creatinine,366711,,26910390.0
PC(18:1(11Z)/18:0),251,Obesity,Adolescent:13-18 yrs old,Both,Urine,1.8 (1.6-1.9) umol/mmol creatinine,366711,,26910390.0
"PC(18:1(11Z)/18:4(6Z,9Z,12Z,15Z))",251,Obesity,Children: 2-17 yrs old,Both,Blood,13.5 (7.4-19.6) uM,367335,Metabolomics reveals determinants of weight loss during lifestyle intervention in obese children,
"PC(18:1(11Z)/20:2(11Z,14Z))",251,Obesity,Children: 2-17 yrs old,Both,Blood,56.1 (36.4-75.8) uM,367335,Metabolomics reveals determinants of weight loss during lifestyle intervention in obese children,
"PC(18:1(11Z)/20:5(5Z,8Z,11Z,14Z,17Z))",251,Obesity,Adolescent:13-18 yrs old,Both,Urine,0.78 (0.70-0.86) umol/mmol creatinine,366711,,26910390.0
PC(18:1(11Z)/P-16:0),251,Obesity,Adolescent:13-18 yrs old,Both,Urine,2.9 (2.7-3.0) umol/mmol creatinine,366711,,26910390.0
PC(18:1(11Z)/P-18:0),251,Obesity,Adolescent:13-18 yrs old,Both,Urine,1.8 (1.6-1.9) umol/mmol creatinine,366711,,26910390.0
PC(18:1(9Z)/14:0),251,Obesity,Children: 2-17 yrs old,Both,Blood,18.3 (10.7-25.9) uM,367335,Metabolomics reveals determinants of weight loss during lifestyle intervention in obese children,
PC(18:1(9Z)/14:1(9Z)),251,Obesity,Children: 2-17 yrs old,Both,Blood,4.0 (2.4-5.6) uM,367335,Metabolomics reveals determinants of weight loss during lifestyle intervention in obese children,
PC(18:1(9Z)/16:0),251,Obesity,Adolescent:13-18 yrs old,Both,Urine,2.9 (2.7-3.0) umol/mmol creatinine,366711,,26910390.0
PC(18:1(9Z)/16:1(9Z)),251,Obesity,Adolescent:13-18 yrs old,Both,Urine,2.6 (2.3-2.8) umol/mmol creatinine,366711,,26910390.0
PC(18:1(9Z)/18:0),251,Obesity,Adolescent:13-18 yrs old,Both,Urine,1.8 (1.6-1.9) umol/mmol creatinine,366711,,26910390.0
"PC(18:1(9Z)/18:4(6Z,9Z,12Z,15Z))",251,Obesity,Children: 2-17 yrs old,Both,Blood,13.5 (7.4-19.6) uM,367335,Metabolomics reveals determinants of weight loss during lifestyle intervention in obese children,
"PC(18:1(9Z)/20:2(11Z,14Z))",251,Obesity,Children: 2-17 yrs old,Both,Blood,56.1 (36.4-75.8) uM,367335,Metabolomics reveals determinants of weight loss during lifestyle intervention in obese children,
"PC(18:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z))",251,Obesity,Adolescent:13-18 yrs old,Both,Urine,0.78 (0.70-0.86) umol/mmol creatinine,366711,,26910390.0
PC(18:1(9Z)/P-16:0),251,Obesity,Adolescent:13-18 yrs old,Both,Urine,2.9 (2.7-3.0) umol/mmol creatinine,366711,,26910390.0
PC(18:1(9Z)/P-18:0),251,Obesity,Adolescent:13-18 yrs old,Both,Urine,1.8 (1.6-1.9) umol/mmol creatinine,366711,,26910390.0
"PC(18:2(9Z,12Z)/14:0)",251,Obesity,Children: 2-17 yrs old,Both,Blood,4.0 (2.4-5.6) uM,367335,Metabolomics reveals determinants of weight loss during lifestyle intervention in obese children,
"PC(18:2(9Z,12Z)/16:0)",251,Obesity,Adolescent:13-18 yrs old,Both,Urine,2.6 (2.3-2.8) umol/mmol creatinine,366711,,26910390.0
"PC(18:2(9Z,12Z)/18:3(6Z,9Z,12Z))",251,Obesity,Children: 2-17 yrs old,Both,Blood,13.5 (7.4-19.6) uM,367335,Metabolomics reveals determinants of weight loss during lifestyle intervention in obese children,
"PC(18:2(9Z,12Z)/18:3(9Z,12Z,15Z))",251,Obesity,Children: 2-17 yrs old,Both,Blood,13.5 (7.4-19.6) uM,367335,Metabolomics reveals determinants of weight loss during lifestyle intervention in obese children,
"PC(18:2(9Z,12Z)/18:4(6Z,9Z,12Z,15Z))",251,Obesity,Children: 2-17 yrs old,Both,Blood,0.72 (0.44-1.0) uM,367335,Metabolomics reveals determinants of weight loss during lifestyle intervention in obese children,
"PC(18:2(9Z,12Z)/20:1(11Z))",251,Obesity,Children: 2-17 yrs old,Both,Blood,56.1 (36.4-75.8) uM,367335,Metabolomics reveals determinants of weight loss during lifestyle intervention in obese children,
"PC(18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z))",251,Obesity,Adolescent:13-18 yrs old,Both,Urine,0.78 (0.70-0.86) umol/mmol creatinine,366711,,26910390.0
"PC(18:2(9Z,12Z)/20:4(8Z,11Z,14Z,17Z))",251,Obesity,Adolescent:13-18 yrs old,Both,Urine,0.78 (0.70-0.86) umol/mmol creatinine,366711,,26910390.0
"PC(18:2(9Z,12Z)/P-16:0)",251,Obesity,Adolescent:13-18 yrs old,Both,Urine,2.6 (2.3-2.8) umol/mmol creatinine,366711,,26910390.0
"PC(18:3(6Z,9Z,12Z)/16:1(9Z))",251,Obesity,Adolescent:13-18 yrs old,Both,Urine,0.34 (0.32-0.36) umol/mmol creatinine,366711,,26910390.0
"PC(18:3(6Z,9Z,12Z)/16:1(9Z))",251,Obesity,Children: 2-17 yrs old,Both,Blood,1.4 (0.79-2.0) uM,367335,Metabolomics reveals determinants of weight loss during lifestyle intervention in obese children,
"PC(18:3(6Z,9Z,12Z)/18:2(9Z,12Z))",251,Obesity,Children: 2-17 yrs old,Both,Blood,13.5 (7.4-19.6) uM,367335,Metabolomics reveals determinants of weight loss during lifestyle intervention in obese children,
"PC(18:3(6Z,9Z,12Z)/18:3(6Z,9Z,12Z))",251,Obesity,Children: 2-17 yrs old,Both,Blood,0.72 (0.44-1.0) uM,367335,Metabolomics reveals determinants of weight loss during lifestyle intervention in obese children,
"PC(18:3(6Z,9Z,12Z)/18:3(9Z,12Z,15Z))",251,Obesity,Children: 2-17 yrs old,Both,Blood,0.72 (0.44-1.0) uM,367335,Metabolomics reveals determinants of weight loss during lifestyle intervention in obese children,
"PC(18:3(6Z,9Z,12Z)/20:0)",251,Obesity,Children: 2-17 yrs old,Both,Blood,56.1 (36.4-75.8) uM,367335,Metabolomics reveals determinants of weight loss during lifestyle intervention in obese children,
"PC(18:3(6Z,9Z,12Z)/20:3(5Z,8Z,11Z))",251,Obesity,Adolescent:13-18 yrs old,Both,Urine,0.78 (0.70-0.86) umol/mmol creatinine,366711,,26910390.0
"PC(18:3(6Z,9Z,12Z)/20:3(8Z,11Z,14Z))",251,Obesity,Adolescent:13-18 yrs old,Both,Urine,0.78 (0.70-0.86) umol/mmol creatinine,366711,,26910390.0
"PC(18:3(9Z,12Z,15Z)/16:1(9Z))",251,Obesity,Adolescent:13-18 yrs old,Both,Urine,0.34 (0.32-0.36) umol/mmol creatinine,366711,,26910390.0
"PC(18:3(9Z,12Z,15Z)/16:1(9Z))",251,Obesity,Children: 2-17 yrs old,Both,Blood,1.4 (0.79-2.0) uM,367335,Metabolomics reveals determinants of weight loss during lifestyle intervention in obese children,
"PC(18:3(9Z,12Z,15Z)/18:2(9Z,12Z))",251,Obesity,Children: 2-17 yrs old,Both,Blood,13.5 (7.4-19.6) uM,367335,Metabolomics reveals determinants of weight loss during lifestyle intervention in obese children,
"PC(18:3(9Z,12Z,15Z)/18:3(6Z,9Z,12Z))",251,Obesity,Children: 2-17 yrs old,Both,Blood,0.72 (0.44-1.0) uM,367335,Metabolomics reveals determinants of weight loss during lifestyle intervention in obese children,
"PC(18:3(9Z,12Z,15Z)/18:3(9Z,12Z,15Z))",251,Obesity,Children: 2-17 yrs old,Both,Blood,0.72 (0.44-1.0) uM,367335,Metabolomics reveals determinants of weight loss during lifestyle intervention in obese children,
"PC(18:3(9Z,12Z,15Z)/20:0)",251,Obesity,Children: 2-17 yrs old,Both,Blood,56.1 (36.4-75.8) uM,367335,Metabolomics reveals determinants of weight loss during lifestyle intervention in obese children,
"PC(18:3(9Z,12Z,15Z)/20:3(5Z,8Z,11Z))",251,Obesity,Adolescent:13-18 yrs old,Both,Urine,0.78 (0.70-0.86) umol/mmol creatinine,366711,,26910390.0
"PC(18:3(9Z,12Z,15Z)/20:3(8Z,11Z,14Z))",251,Obesity,Adolescent:13-18 yrs old,Both,Urine,0.78 (0.70-0.86) umol/mmol creatinine,366711,,26910390.0
"PC(18:4(6Z,9Z,12Z,15Z)/16:0)",251,Obesity,Adolescent:13-18 yrs old,Both,Urine,0.34 (0.32-0.36) umol/mmol creatinine,366711,,26910390.0
"PC(18:4(6Z,9Z,12Z,15Z)/16:0)",251,Obesity,Children: 2-17 yrs old,Both,Blood,1.4 (0.79-2.0) uM,367335,Metabolomics reveals determinants of weight loss during lifestyle intervention in obese children,
"PC(18:4(6Z,9Z,12Z,15Z)/18:1(11Z))",251,Obesity,Children: 2-17 yrs old,Both,Blood,13.5 (7.4-19.6) uM,367335,Metabolomics reveals determinants of weight loss during lifestyle intervention in obese children,
"PC(18:4(6Z,9Z,12Z,15Z)/18:1(9Z))",251,Obesity,Children: 2-17 yrs old,Both,Blood,13.5 (7.4-19.6) uM,367335,Metabolomics reveals determinants of weight loss during lifestyle intervention in obese children,
